Timestamp,Day,Hour,Weather,Area_Type,Traffic_Density,Car_Count,Bike_Count,Truck_Count,Signal_Waiting_Time_Seconds
2025-05-18 14:37:00,Sunday,14,Rainy,Highway,Medium,32,30,10,28
2025-07-21 18:01:00,Monday,18,Rainy,School Zone,Medium,30,47,7,24
2025-03-18 14:56:00,Tuesday,14,Stormy,Residential,Medium,48,31,15,30
2025-10-09 11:53:00,Thursday,11,Clear,School Zone,Low,20,13,2,9
2025-01-11 10:47:00,Saturday,10,Clear,School Zone,High,81,86,20,84
2025-03-09 22:48:00,Sunday,22,Foggy,Commercial,Medium,26,43,8,24
2025-07-02 03:27:00,Wednesday,3,Clear,Residential,Low,13,16,3,14
2025-10-10 18:55:00,Friday,18,Cloudy,Commercial,Medium,42,65,14,39
2025-02-20 19:55:00,Thursday,19,Stormy,School Zone,Medium,29,43,10,22
2025-07-06 23:18:00,Sunday,23,Clear,Residential,Low,9,17,0,10
2025-05-20 18:11:00,Tuesday,18,Cloudy,Industrial,High,105,76,15,129
2025-02-11 19:01:00,Tuesday,19,Cloudy,Residential,High,103,142,17,72
2025-05-23 07:43:00,Friday,7,Clear,School Zone,High,80,124,18,61
2025-03-08 03:32:00,Saturday,3,Clear,Commercial,Medium,29,30,9,24
2025-05-08 10:53:00,Thursday,10,Stormy,School Zone,High,113,134,25,90
2025-08-15 22:08:00,Friday,22,Clear,Highway,Low,15,28,4,9
2025-12-08 02:12:00,Monday,2,Cloudy,Industrial,Medium,43,59,5,30
2025-02-18 20:43:00,Tuesday,20,Cloudy,Industrial,High,96,94,32,151
2025-01-30 11:51:00,Thursday,11,Rainy,Residential,Medium,26,31,11,41
2025-05-31 13:44:00,Saturday,13,Foggy,School Zone,Low,11,18,0,6
2025-05-22 17:29:00,Thursday,17,Foggy,Industrial,High,60,146,21,143
2025-01-24 09:55:00,Friday,9,Foggy,Industrial,High,97,70,40,132
2025-03-23 00:13:00,Sunday,0,Foggy,Commercial,Low,13,16,4,11
2025-04-26 15:36:00,Saturday,15,Stormy,School Zone,Low,14,22,1,18
2025-07-06 15:37:00,Sunday,15,Foggy,School Zone,Medium,25,58,12,31
2025-05-08 02:03:00,Thursday,2,Foggy,Industrial,Low,9,19,0,6
2025-03-01 22:50:00,Saturday,22,Clear,Residential,Low,10,27,1,7
2025-05-07 22:55:00,Wednesday,22,Rainy,School Zone,Low,12,25,4,12
2025-10-27 15:24:00,Monday,15,Stormy,Residential,Low,5,21,1,17
2025-09-12 16:18:00,Friday,16,Stormy,Commercial,Low,16,27,0,11
2025-04-25 06:01:00,Friday,6,Clear,Residential,Low,13,18,1,9
2025-03-14 23:55:00,Friday,23,Clear,Commercial,Medium,50,50,9,59
2025-11-04 03:03:00,Tuesday,3,Rainy,Highway,Medium,31,32,11,34
2025-01-13 05:16:00,Monday,5,Clear,Commercial,Low,18,15,3,16
2025-08-09 19:07:00,Saturday,19,Clear,Industrial,High,66,106,32,68
2025-10-03 18:35:00,Friday,18,Cloudy,Commercial,High,74,107,16,62
2025-01-15 15:53:00,Wednesday,15,Foggy,Industrial,Medium,20,53,6,54
2025-05-21 16:30:00,Wednesday,16,Clear,Residential,Medium,25,39,15,32
2025-08-20 02:00:00,Wednesday,2,Clear,Industrial,Low,8,11,0,14
2025-02-20 16:44:00,Thursday,16,Stormy,Industrial,Low,11,30,0,19
2025-02-06 20:45:00,Thursday,20,Stormy,School Zone,High,113,118,16,81
2025-05-26 20:10:00,Monday,20,Foggy,School Zone,Medium,38,32,9,52
2025-08-03 04:06:00,Sunday,4,Rainy,Commercial,Low,19,14,1,19
2025-05-10 21:00:00,Saturday,21,Rainy,Highway,Low,8,14,1,17
2025-11-27 04:53:00,Thursday,4,Cloudy,Commercial,Medium,33,59,11,40
2025-03-09 09:39:00,Sunday,9,Foggy,Commercial,Medium,34,32,15,27
2025-11-11 14:33:00,Tuesday,14,Cloudy,Commercial,Medium,46,47,9,29
2025-03-25 21:09:00,Tuesday,21,Rainy,Highway,Low,7,21,5,12
2025-03-15 12:26:00,Saturday,12,Stormy,School Zone,Low,10,12,0,15
2025-09-03 16:33:00,Wednesday,16,Stormy,Residential,Medium,28,66,13,60
2025-11-01 16:37:00,Saturday,16,Clear,Commercial,Low,9,21,0,5
2025-03-08 05:59:00,Saturday,5,Foggy,Industrial,Low,8,26,0,18
2025-04-30 09:49:00,Wednesday,9,Clear,Highway,Medium,44,32,10,29
2025-10-27 17:17:00,Monday,17,Foggy,Highway,Medium,33,40,7,51
2025-01-05 01:48:00,Sunday,1,Foggy,Industrial,Low,13,17,1,6
2025-05-09 05:35:00,Friday,5,Foggy,Residential,Low,10,20,2,5
2025-11-28 17:27:00,Friday,17,Rainy,Commercial,High,95,107,16,67
2025-03-15 10:19:00,Saturday,10,Stormy,Commercial,High,71,101,33,118
2025-07-29 05:33:00,Tuesday,5,Cloudy,School Zone,Low,8,24,2,5
2025-11-10 11:35:00,Monday,11,Cloudy,Residential,Medium,23,59,14,44
2025-11-14 20:01:00,Friday,20,Foggy,Residential,Medium,29,61,6,53
2025-04-03 17:25:00,Thursday,17,Foggy,School Zone,High,56,117,40,150
2025-10-02 18:36:00,Thursday,18,Stormy,Highway,Medium,25,41,15,33
2025-12-18 05:09:00,Thursday,5,Clear,Commercial,Low,10,22,3,11
2025-06-11 22:57:00,Wednesday,22,Stormy,Highway,Low,14,12,0,13
2025-10-22 16:42:00,Wednesday,16,Foggy,Residential,Low,5,16,5,10
2025-04-06 20:58:00,Sunday,20,Stormy,Industrial,Medium,28,45,12,48
2025-09-23 16:32:00,Tuesday,16,Clear,Industrial,Low,12,16,1,19
2025-04-30 16:12:00,Wednesday,16,Cloudy,Industrial,Low,10,13,4,9
2025-01-02 15:48:00,Thursday,15,Clear,Residential,Low,8,10,5,19
2025-11-26 05:10:00,Wednesday,5,Rainy,Industrial,Low,9,29,1,10
2025-02-24 02:12:00,Monday,2,Rainy,Commercial,Low,12,23,3,9
2025-05-13 09:38:00,Tuesday,9,Stormy,School Zone,High,85,92,27,151
2025-12-20 08:10:00,Saturday,8,Stormy,Commercial,High,52,149,18,174
2025-06-29 11:22:00,Sunday,11,Foggy,Residential,Medium,49,57,12,32
2025-07-14 05:55:00,Monday,5,Cloudy,Commercial,Medium,29,64,11,46
2025-06-29 08:17:00,Sunday,8,Stormy,Commercial,Medium,46,41,9,37
2025-11-06 08:26:00,Thursday,8,Clear,Highway,High,75,128,31,123
2025-08-08 18:02:00,Friday,18,Cloudy,Industrial,Medium,42,44,10,47
2025-07-09 05:06:00,Wednesday,5,Stormy,Industrial,Medium,33,70,13,49
2025-12-05 14:55:00,Friday,14,Stormy,Residential,Medium,49,64,9,58
2025-07-27 10:17:00,Sunday,10,Stormy,Commercial,High,84,83,21,172
2025-09-03 15:30:00,Wednesday,15,Cloudy,Highway,Medium,33,64,5,31
2025-09-19 20:49:00,Friday,20,Stormy,Highway,High,68,131,24,166
2025-03-29 07:11:00,Saturday,7,Foggy,Commercial,High,58,72,33,140
2025-07-07 11:30:00,Monday,11,Foggy,School Zone,Medium,50,55,15,32
2025-02-21 12:39:00,Friday,12,Foggy,School Zone,Low,11,18,1,20
2025-09-23 12:49:00,Tuesday,12,Rainy,Highway,Medium,24,45,11,41
2025-08-22 13:32:00,Friday,13,Clear,Highway,Medium,21,31,13,34
2025-10-23 06:13:00,Thursday,6,Stormy,Industrial,Medium,33,60,11,32
2025-09-10 21:04:00,Wednesday,21,Rainy,Highway,Low,7,30,1,19
2025-10-18 00:56:00,Saturday,0,Foggy,Industrial,Low,6,14,0,14
2025-05-03 07:57:00,Saturday,7,Stormy,School Zone,High,82,101,17,173
2025-06-14 07:02:00,Saturday,7,Foggy,Highway,Medium,29,47,6,36
2025-09-03 16:19:00,Wednesday,16,Stormy,Commercial,Medium,30,39,5,37
2025-12-19 13:09:00,Friday,13,Stormy,Industrial,Medium,46,31,9,24
2025-03-11 07:21:00,Tuesday,7,Clear,School Zone,High,83,74,39,149
2025-12-28 13:31:00,Sunday,13,Clear,Residential,Medium,45,64,10,50
2025-07-25 11:01:00,Friday,11,Stormy,Industrial,Medium,43,46,12,44
2025-08-21 06:10:00,Thursday,6,Foggy,School Zone,Low,19,11,1,20
2025-01-31 13:11:00,Friday,13,Stormy,School Zone,Low,11,16,2,9
2025-08-13 09:21:00,Wednesday,9,Foggy,Commercial,Medium,45,48,11,45
2025-01-25 17:53:00,Saturday,17,Cloudy,Residential,Medium,41,53,15,37
2025-09-11 08:46:00,Thursday,8,Stormy,Industrial,High,63,82,34,106
2025-02-03 08:52:00,Monday,8,Cloudy,Industrial,High,118,138,32,149
2025-06-13 22:14:00,Friday,22,Stormy,Commercial,Low,10,16,2,7
2025-06-01 04:59:00,Sunday,4,Rainy,School Zone,Medium,46,31,9,59
2025-09-04 14:16:00,Thursday,14,Cloudy,Industrial,Low,7,29,0,19
2025-03-14 18:14:00,Friday,18,Cloudy,Highway,High,53,142,21,163
2025-10-19 19:01:00,Sunday,19,Foggy,School Zone,High,116,99,38,131
2025-05-05 06:04:00,Monday,6,Stormy,Commercial,Low,16,12,1,16
2025-11-30 00:45:00,Sunday,0,Stormy,Residential,Medium,28,37,7,25
2025-02-06 17:50:00,Thursday,17,Clear,Residential,Medium,41,62,13,33
2025-07-29 05:01:00,Tuesday,5,Stormy,Residential,Low,16,29,0,20
2025-09-11 22:47:00,Thursday,22,Stormy,School Zone,Low,9,18,0,18
2025-09-08 03:28:00,Monday,3,Cloudy,Highway,Medium,21,35,12,58
2025-06-24 13:22:00,Tuesday,13,Stormy,Commercial,Low,11,14,1,12
2025-07-16 08:35:00,Wednesday,8,Stormy,Highway,High,97,87,16,167
2025-04-15 19:20:00,Tuesday,19,Foggy,Residential,Medium,49,30,9,42
2025-04-30 10:40:00,Wednesday,10,Stormy,School Zone,Medium,34,59,15,55
2025-08-09 13:15:00,Saturday,13,Foggy,Commercial,Medium,47,69,12,33
2025-04-26 22:05:00,Saturday,22,Cloudy,Highway,Low,18,18,3,17
2025-05-22 22:55:00,Thursday,22,Foggy,Highway,Medium,23,61,14,24
2025-05-29 10:18:00,Thursday,10,Stormy,Industrial,Medium,23,58,9,33
2025-01-16 02:59:00,Thursday,2,Stormy,School Zone,Low,12,14,5,17
2025-03-15 22:59:00,Saturday,22,Cloudy,Commercial,Low,15,11,0,11
2025-02-24 16:55:00,Monday,16,Foggy,Highway,Low,16,28,0,13
2025-01-06 23:34:00,Monday,23,Stormy,School Zone,Medium,44,56,14,28
2025-08-13 19:10:00,Wednesday,19,Clear,School Zone,Medium,34,54,11,42
2025-05-07 08:05:00,Wednesday,8,Clear,Residential,High,74,149,30,160
2025-08-30 18:32:00,Saturday,18,Clear,Industrial,Medium,25,49,6,40
2025-12-24 02:08:00,Wednesday,2,Clear,Highway,Medium,46,43,13,33
2025-11-09 02:30:00,Sunday,2,Stormy,Commercial,Medium,36,61,8,36
2025-04-20 14:41:00,Sunday,14,Foggy,School Zone,Medium,30,30,10,39
2025-03-30 21:32:00,Sunday,21,Rainy,Industrial,Medium,36,70,5,36
2025-12-06 03:10:00,Saturday,3,Clear,Highway,Medium,46,51,7,52
2025-06-04 09:55:00,Wednesday,9,Clear,School Zone,Medium,48,55,12,46
2025-09-05 04:48:00,Friday,4,Stormy,Highway,Low,9,23,2,6
2025-05-21 02:04:00,Wednesday,2,Foggy,Highway,Low,16,18,2,6
2025-03-22 20:25:00,Saturday,20,Cloudy,Residential,High,60,129,30,124
2025-01-02 16:34:00,Thursday,16,Stormy,Highway,Low,16,30,4,14
2025-02-20 21:39:00,Thursday,21,Cloudy,Commercial,Low,17,13,3,8
2025-06-19 10:25:00,Thursday,10,Rainy,Residential,Medium,48,53,13,25
2025-11-30 03:24:00,Sunday,3,Clear,Industrial,Low,10,30,1,10
2025-02-06 22:45:00,Thursday,22,Rainy,School Zone,Low,5,22,5,15
2025-10-27 21:03:00,Monday,21,Cloudy,School Zone,Low,16,28,3,18
2025-06-09 00:07:00,Monday,0,Rainy,Industrial,Low,20,11,0,11
2025-09-08 08:12:00,Monday,8,Foggy,Industrial,High,100,120,31,81
2025-08-30 05:21:00,Saturday,5,Cloudy,Commercial,Low,6,21,4,20
2025-03-11 19:53:00,Tuesday,19,Stormy,School Zone,High,73,131,28,131
2025-12-12 09:01:00,Friday,9,Stormy,Industrial,Medium,25,47,11,27
2025-04-16 20:42:00,Wednesday,20,Rainy,Highway,High,53,71,21,172
2025-12-30 14:58:00,Tuesday,14,Stormy,Industrial,Low,5,30,2,14
2025-06-30 03:05:00,Monday,3,Clear,Residential,Medium,28,39,10,28
2025-09-11 14:30:00,Thursday,14,Cloudy,School Zone,Low,16,28,2,17
2025-06-29 10:48:00,Sunday,10,Clear,Industrial,Medium,35,69,9,39
2025-08-11 17:49:00,Monday,17,Cloudy,Highway,High,88,121,15,140
2025-04-28 09:25:00,Monday,9,Foggy,Residential,High,84,120,37,98
2025-12-12 05:00:00,Friday,5,Rainy,Industrial,Low,8,26,2,13
2025-01-14 13:18:00,Tuesday,13,Rainy,School Zone,Medium,40,52,10,37
2025-10-17 01:39:00,Friday,1,Clear,Commercial,Low,15,18,0,20
2025-01-09 05:31:00,Thursday,5,Clear,Industrial,Low,16,10,1,20
2025-05-20 12:32:00,Tuesday,12,Foggy,Industrial,Medium,49,66,11,21
2025-09-15 17:05:00,Monday,17,Cloudy,Highway,Medium,46,48,7,51
2025-01-09 06:07:00,Thursday,6,Rainy,School Zone,Low,12,21,4,9
2025-01-16 04:20:00,Thursday,4,Rainy,Residential,Low,14,10,2,12
2025-11-08 17:57:00,Saturday,17,Clear,School Zone,High,100,71,31,75
2025-07-09 02:06:00,Wednesday,2,Rainy,Industrial,Low,8,10,2,11
2025-11-08 20:15:00,Saturday,20,Foggy,Commercial,High,114,90,40,178
2025-12-19 07:50:00,Friday,7,Foggy,School Zone,Medium,46,47,12,35
2025-01-03 22:26:00,Friday,22,Foggy,Commercial,Low,13,13,2,10
2025-08-02 18:39:00,Saturday,18,Clear,Commercial,Medium,28,34,12,30
2025-01-17 18:26:00,Friday,18,Cloudy,Highway,Medium,48,46,13,37
2025-12-06 21:51:00,Saturday,21,Foggy,Industrial,Medium,42,40,5,45
2025-06-26 19:46:00,Thursday,19,Clear,Residential,High,91,143,23,168
2025-07-31 21:46:00,Thursday,21,Cloudy,Highway,Low,13,29,0,15
2025-08-02 11:49:00,Saturday,11,Rainy,Commercial,Low,12,17,5,7
2025-10-09 07:22:00,Thursday,7,Cloudy,Residential,Medium,24,58,8,37
2025-06-09 22:10:00,Monday,22,Rainy,School Zone,Low,7,20,3,16
2025-09-29 00:33:00,Monday,0,Foggy,School Zone,Low,20,22,4,7
2025-05-20 00:47:00,Tuesday,0,Cloudy,Commercial,Low,17,25,4,10
2025-01-06 02:08:00,Monday,2,Foggy,Residential,Low,7,10,1,5
2025-10-03 05:09:00,Friday,5,Foggy,Industrial,Medium,48,59,7,59
2025-11-15 23:47:00,Saturday,23,Cloudy,Industrial,Medium,21,53,6,40
2025-07-15 16:32:00,Tuesday,16,Clear,Residential,Low,18,12,5,7
2025-03-24 05:14:00,Monday,5,Rainy,Highway,Low,11,30,0,7
2025-06-17 22:54:00,Tuesday,22,Clear,Highway,Low,10,21,5,10
2025-07-08 15:50:00,Tuesday,15,Clear,Commercial,Low,15,14,3,14
2025-01-22 16:45:00,Wednesday,16,Foggy,Highway,Medium,38,48,11,29
2025-01-18 20:10:00,Saturday,20,Cloudy,School Zone,Medium,45,68,11,56
2025-12-06 21:38:00,Saturday,21,Rainy,Highway,Low,5,17,2,7
2025-11-01 20:21:00,Saturday,20,Clear,Industrial,Medium,37,33,8,45
2025-11-02 05:43:00,Sunday,5,Clear,School Zone,Low,19,20,3,18
2025-08-31 10:30:00,Sunday,10,Clear,Residential,Medium,43,62,15,20
2025-05-10 00:55:00,Saturday,0,Foggy,School Zone,Low,17,19,5,10
2025-12-18 18:43:00,Thursday,18,Foggy,Industrial,Medium,32,68,5,58
2025-02-28 20:08:00,Friday,20,Cloudy,Residential,Medium,50,68,14,57
2025-03-28 16:00:00,Friday,16,Cloudy,Industrial,Medium,42,43,7,28
2025-08-11 20:00:00,Monday,20,Cloudy,School Zone,High,89,122,40,166
2025-10-13 00:38:00,Monday,0,Stormy,Commercial,Medium,35,55,14,21
2025-08-23 21:04:00,Saturday,21,Rainy,Commercial,Low,6,14,0,15
2025-12-14 05:54:00,Sunday,5,Stormy,Residential,Low,5,27,1,19
2025-01-12 14:33:00,Sunday,14,Clear,Industrial,Medium,45,64,13,22
2025-01-14 04:47:00,Tuesday,4,Clear,Highway,Low,14,13,5,14
2025-04-18 20:38:00,Friday,20,Rainy,Commercial,Medium,40,59,14,34
2025-10-22 23:45:00,Wednesday,23,Rainy,School Zone,Medium,28,50,9,29
2025-06-04 12:30:00,Wednesday,12,Clear,Industrial,Low,7,25,0,17
2025-01-19 00:41:00,Sunday,0,Cloudy,Residential,Low,5,21,5,20
2025-03-24 03:32:00,Monday,3,Stormy,Commercial,Medium,44,65,8,21
2025-04-20 12:55:00,Sunday,12,Clear,School Zone,Medium,22,35,8,20
2025-03-01 03:27:00,Saturday,3,Clear,Highway,Low,7,12,0,15
2025-06-06 21:28:00,Friday,21,Rainy,Industrial,Low,7,17,5,5
2025-06-18 01:59:00,Wednesday,1,Clear,Highway,Low,16,30,5,11
2025-08-30 07:05:00,Saturday,7,Foggy,School Zone,Medium,23,56,12,31
2025-02-02 10:14:00,Sunday,10,Cloudy,Highway,High,83,90,20,90
2025-11-02 19:08:00,Sunday,19,Cloudy,Highway,High,67,76,32,80
2025-11-07 04:13:00,Friday,4,Rainy,Highway,Low,15,29,1,12
2025-12-15 08:01:00,Monday,8,Rainy,Residential,High,55,115,26,94
2025-08-01 18:37:00,Friday,18,Rainy,Industrial,Medium,45,46,10,21
2025-04-22 09:39:00,Tuesday,9,Foggy,School Zone,High,74,89,33,164
2025-09-09 10:55:00,Tuesday,10,Foggy,Highway,Medium,46,40,9,40
2025-06-02 03:25:00,Monday,3,Clear,Residential,Low,7,17,0,19
2025-05-22 09:43:00,Thursday,9,Rainy,Industrial,Medium,44,49,7,35
2025-12-25 03:47:00,Thursday,3,Rainy,Highway,Medium,35,59,15,31
2025-06-07 19:10:00,Saturday,19,Stormy,Commercial,Medium,33,56,9,40
2025-10-07 15:46:00,Tuesday,15,Clear,Commercial,Medium,28,44,7,58
2025-04-22 22:14:00,Tuesday,22,Foggy,Commercial,Low,7,17,4,14
2025-05-23 19:28:00,Friday,19,Stormy,Residential,High,118,128,26,96
2025-04-01 04:31:00,Tuesday,4,Rainy,School Zone,Low,10,28,3,7
2025-01-15 21:01:00,Wednesday,21,Stormy,Highway,Low,10,26,3,9
2025-03-26 16:50:00,Wednesday,16,Foggy,Highway,Low,14,16,1,15
2025-10-13 17:11:00,Monday,17,Clear,Highway,Medium,32,36,13,52
2025-04-25 06:33:00,Friday,6,Stormy,School Zone,Medium,46,51,5,45
2025-09-17 11:35:00,Wednesday,11,Cloudy,Highway,Medium,22,57,13,33
2025-10-01 19:09:00,Wednesday,19,Rainy,Commercial,High,76,124,31,177
2025-09-11 08:03:00,Thursday,8,Cloudy,School Zone,High,115,150,28,171
2025-07-24 03:59:00,Thursday,3,Foggy,Highway,Low,16,16,5,14
2025-11-07 18:42:00,Friday,18,Clear,Highway,Medium,41,56,12,44
2025-09-29 20:41:00,Monday,20,Cloudy,Residential,High,80,72,36,94
2025-08-29 13:36:00,Friday,13,Foggy,Residential,Low,14,29,2,6
2025-12-18 09:32:00,Thursday,9,Cloudy,School Zone,High,69,70,27,77
2025-06-25 19:50:00,Wednesday,19,Stormy,Industrial,High,66,132,16,103
2025-02-17 03:03:00,Monday,3,Clear,Highway,Low,17,20,5,13
2025-04-20 22:00:00,Sunday,22,Rainy,Commercial,Low,7,24,5,18
2025-04-02 10:54:00,Wednesday,10,Stormy,Residential,High,103,144,32,128
2025-05-24 12:00:00,Saturday,12,Cloudy,Industrial,Low,11,29,1,11
2025-02-23 18:54:00,Sunday,18,Foggy,Industrial,High,65,80,35,131
2025-01-29 22:27:00,Wednesday,22,Rainy,School Zone,Low,13,12,3,13
2025-07-30 08:30:00,Wednesday,8,Stormy,School Zone,High,80,150,22,163
2025-11-11 14:41:00,Tuesday,14,Rainy,Residential,Low,7,25,0,16
2025-03-25 10:50:00,Tuesday,10,Stormy,Commercial,Medium,26,48,12,38
2025-10-17 13:07:00,Friday,13,Clear,Residential,Medium,24,62,8,43
2025-08-25 23:55:00,Monday,23,Cloudy,Industrial,Low,14,28,2,9
2025-03-04 14:23:00,Tuesday,14,Stormy,Highway,Low,6,21,3,20
2025-09-06 02:12:00,Saturday,2,Clear,Industrial,Low,15,11,2,10
2025-11-08 10:00:00,Saturday,10,Stormy,Commercial,High,71,100,33,103
2025-02-22 07:43:00,Saturday,7,Foggy,Industrial,High,108,116,23,125
2025-04-07 15:22:00,Monday,15,Clear,Highway,Low,13,27,3,10
2025-11-23 21:08:00,Sunday,21,Foggy,Commercial,Low,12,30,4,5
2025-01-03 19:42:00,Friday,19,Rainy,Residential,High,102,143,39,68
2025-01-14 08:41:00,Tuesday,8,Clear,Commercial,High,73,112,35,88
2025-10-07 19:44:00,Tuesday,19,Cloudy,School Zone,Medium,39,31,7,55
2025-03-08 09:27:00,Saturday,9,Cloudy,School Zone,Medium,24,39,15,36
2025-06-03 16:30:00,Tuesday,16,Rainy,Highway,Medium,35,69,6,25
2025-09-24 02:10:00,Wednesday,2,Clear,Commercial,Low,16,28,4,11
2025-02-27 18:15:00,Thursday,18,Clear,Commercial,High,105,103,31,95
2025-05-12 15:50:00,Monday,15,Rainy,Highway,Medium,48,37,7,53
2025-07-27 22:08:00,Sunday,22,Clear,Highway,Low,17,25,4,11
2025-07-17 00:32:00,Thursday,0,Clear,School Zone,Medium,38,63,15,22
2025-03-08 20:51:00,Saturday,20,Clear,Commercial,High,50,149,28,151
2025-07-05 10:16:00,Saturday,10,Stormy,Residential,Medium,47,68,12,49
2025-04-25 08:44:00,Friday,8,Clear,Industrial,Medium,40,52,9,29
2025-01-20 18:05:00,Monday,18,Stormy,Industrial,High,57,91,21,171
2025-07-11 22:39:00,Friday,22,Clear,Highway,Low,11,21,5,11
2025-06-17 14:18:00,Tuesday,14,Rainy,Commercial,Low,14,12,0,7
2025-04-25 05:27:00,Friday,5,Clear,Industrial,Medium,27,52,9,39
2025-08-11 18:50:00,Monday,18,Clear,Commercial,High,86,112,40,67
2025-11-09 08:33:00,Sunday,8,Foggy,Residential,Medium,25,60,13,25
2025-09-22 10:27:00,Monday,10,Cloudy,Commercial,High,102,142,19,141
2025-07-17 15:29:00,Thursday,15,Clear,Highway,Medium,24,44,12,50
2025-05-15 13:26:00,Thursday,13,Clear,Highway,Medium,36,65,7,60
2025-09-26 17:05:00,Friday,17,Cloudy,Commercial,High,70,147,35,106
2025-03-30 17:26:00,Sunday,17,Foggy,Residential,Medium,39,60,8,20
2025-05-17 18:51:00,Saturday,18,Stormy,Residential,Medium,42,67,8,37
2025-08-09 21:21:00,Saturday,21,Foggy,Industrial,Medium,41,39,9,33
2025-08-14 17:55:00,Thursday,17,Stormy,Commercial,High,54,73,39,111
2025-06-10 12:28:00,Tuesday,12,Stormy,Commercial,Medium,38,37,14,42
2025-10-27 21:29:00,Monday,21,Cloudy,Residential,Medium,38,57,7,52
2025-07-05 06:35:00,Saturday,6,Stormy,School Zone,Low,19,30,0,19
2025-01-23 04:57:00,Thursday,4,Cloudy,Residential,Medium,32,33,11,46
2025-05-03 22:24:00,Saturday,22,Clear,Industrial,Low,12,26,2,8
2025-07-12 05:42:00,Saturday,5,Rainy,Commercial,Low,13,10,1,12
2025-08-20 04:54:00,Wednesday,4,Cloudy,School Zone,Low,9,10,4,8
2025-11-02 16:10:00,Sunday,16,Foggy,Industrial,Medium,35,61,12,56
2025-05-22 23:30:00,Thursday,23,Foggy,School Zone,Low,17,10,4,11
2025-01-14 11:28:00,Tuesday,11,Rainy,Residential,Low,13,23,4,6
2025-07-25 04:11:00,Friday,4,Stormy,Commercial,Low,8,16,3,20
2025-05-04 12:31:00,Sunday,12,Stormy,Highway,Medium,30,59,12,51
2025-01-22 23:20:00,Wednesday,23,Cloudy,School Zone,Medium,28,39,13,33
2025-03-01 21:25:00,Saturday,21,Stormy,Residential,Low,20,20,4,6
2025-08-09 07:29:00,Saturday,7,Stormy,School Zone,High,55,134,34,80
2025-04-04 04:03:00,Friday,4,Clear,Residential,Low,12,11,5,15
2025-01-13 17:44:00,Monday,17,Stormy,Industrial,Medium,25,44,13,33
2025-10-01 20:16:00,Wednesday,20,Foggy,Industrial,High,95,83,32,132
2025-07-24 07:23:00,Thursday,7,Rainy,Industrial,Medium,23,45,5,44
2025-10-25 04:48:00,Saturday,4,Clear,Industrial,Low,19,11,3,17
2025-04-08 23:03:00,Tuesday,23,Foggy,Residential,Low,13,19,1,11
2025-04-03 08:39:00,Thursday,8,Stormy,School Zone,High,72,113,34,153
2025-10-30 00:09:00,Thursday,0,Clear,Highway,Low,19,18,2,16
2025-01-05 13:15:00,Sunday,13,Foggy,Commercial,Medium,27,54,14,45
2025-07-24 10:54:00,Thursday,10,Rainy,Highway,Medium,43,55,10,20
2025-06-02 01:00:00,Monday,1,Foggy,Residential,Low,12,16,0,8
2025-07-18 10:59:00,Friday,10,Rainy,Highway,Medium,27,64,10,35
2025-07-15 06:09:00,Tuesday,6,Foggy,School Zone,Medium,32,43,12,27
2025-02-17 01:26:00,Monday,1,Foggy,School Zone,Low,17,26,4,13
2025-11-03 19:58:00,Monday,19,Clear,School Zone,High,116,132,38,117
2025-02-02 23:39:00,Sunday,23,Cloudy,Industrial,Low,9,24,3,10
2025-10-30 11:29:00,Thursday,11,Stormy,Residential,Low,13,26,0,10
2025-11-17 14:56:00,Monday,14,Cloudy,Industrial,Low,12,25,5,9
2025-07-08 22:47:00,Tuesday,22,Stormy,Highway,Medium,44,35,14,58
2025-02-07 16:10:00,Friday,16,Stormy,Highway,Medium,49,49,7,20
2025-05-30 02:49:00,Friday,2,Foggy,Highway,Medium,41,70,13,35
2025-05-19 14:51:00,Monday,14,Foggy,Residential,Medium,47,64,10,36
2025-09-06 18:32:00,Saturday,18,Foggy,Residential,High,118,142,19,164
2025-07-03 06:00:00,Thursday,6,Cloudy,Commercial,Low,14,17,3,8
2025-01-17 13:48:00,Friday,13,Foggy,Industrial,Medium,40,33,10,60
2025-08-30 20:22:00,Saturday,20,Clear,Industrial,High,111,127,29,167
2025-11-01 05:46:00,Saturday,5,Foggy,Commercial,Medium,45,46,12,22
2025-09-28 06:59:00,Sunday,6,Stormy,Industrial,Low,19,21,4,7
2025-10-10 13:43:00,Friday,13,Stormy,School Zone,Medium,36,31,7,57
2025-03-01 02:05:00,Saturday,2,Stormy,Highway,Medium,28,51,15,26
2025-12-10 02:55:00,Wednesday,2,Rainy,School Zone,Low,14,15,0,16
2025-04-09 14:19:00,Wednesday,14,Rainy,Highway,Medium,40,59,14,49
2025-05-21 22:00:00,Wednesday,22,Foggy,School Zone,Low,19,27,4,20
2025-03-10 04:03:00,Monday,4,Stormy,School Zone,Medium,34,57,5,26
2025-06-05 16:48:00,Thursday,16,Stormy,Industrial,Low,11,17,3,13
2025-04-30 09:51:00,Wednesday,9,Foggy,School Zone,High,114,80,18,137
2025-01-03 20:57:00,Friday,20,Stormy,Industrial,Medium,30,68,5,54
2025-09-16 04:29:00,Tuesday,4,Foggy,Highway,Low,9,26,4,18
2025-12-01 06:16:00,Monday,6,Foggy,Highway,Low,13,23,1,9
2025-03-01 12:00:00,Saturday,12,Rainy,School Zone,Medium,31,47,15,39
2025-12-10 01:34:00,Wednesday,1,Rainy,Residential,Medium,20,42,5,34
